1.01583338 -2635.0 3330.00195
1.03250003 -2913.0 3330.00195
1.04916668 -2842.0 3330.00195
1.06583333 -2705.0 3330.00195
1.08249998 -3011.0 3330.00195
1.09916663 -2773.0 3330.00195
1.11583328 -2930.0 3330.00195
1.13249993 -2884.0 3330.00195
1.1491667 -2564.0 3330.00195
1.16583335 -2726.0 3330.00195
1.1825 -2494.0 3330.00195
1.19916666 -2530.0 3330.00195
1.21583331 -2927.0 3330.00195
1.23249996 -2760.0 3330.00195
1.24916673 -2688.0 3330.00195
1.26583338 -2673.0 3330.00195
1.28250003 -2555.0 3330.00195
1.29916668 -2783.0 3330.00195
1.31583333 -2553.0 3330.00195
1.33249998 -2526.0 3330.00195
1.34916663 -2805.0 3330.00195
1.36583328 -2339.0 3330.00195
1.38249993 -2596.0 3330.00195
1.3991667 -2368.0 3330.00195
1.41583335 -2347.0 3330.00195
1.4325 -2453.0 3330.00195
1.44916666 -2404.0 3330.00195
1.46583331 -2412.0 3330.00195
1.48249996 -2508.0 3330.00195
1.49916673 -2469.0 3330.00195
1.51583338 -2355.0 3330.00195
1.53250003 -2460.0 3330.00195
1.54916668 -2296.0 3330.00195
1.56583333 -2318.0 3330.00195
1.58249998 -2359.0 3330.00195
1.59916663 -2291.0 3330.00195
1.61583328 -2131.0 3330.00195
1.63249993 -2109.0 3330.00195
1.64916658 -2328.0 3330.00195
1.66583335 -2244.0 3330.00195
1.6825 -2348.0 3330.00195
1.69916666 -2374.0 3330.00195
1.71583331 -2329.0 3330.00195
1.73250008 -2384.0 3330.00195
1.74916673 -2478.0 3330.00195
1.76583338 -2475.0 3330.00195
1.78250003 -2800.0 3330.00195
1.79916668 -2633.0 3330.00195
1.81583333 -2902.0 3330.00195
1.83249998 -2788.0 3330.00195
1.84916663 -2541.0 3330.00195
1.86583328 -2491.0 3330.00195
1.88249993 -2601.0 3330.00195
1.89916658 -2504.0 3330.00195
1.91583335 -2553.0 3330.00195
1.9325 -2309.0 3330.00195
1.94916666 -2197.0 3330.00195
1.96583331 -1996.0 3330.00195
1.98250008 -1840.0 3330.00195
1.99916673 -1593.0 3330.00195
2.01583338 -1616.0 3330.00195
2.03250003 -1444.0 3330.00195
2.04916668 -1675.0 3330.00195
2.06583333 -1448.0 3330.00195
2.08249998 -1633.0 3330.00195
2.09916663 -1317.0 3330.00195
2.11583328 -1432.0 3330.00195
2.13249993 -1514.0 3330.00195
2.14916658 -1390.0 3330.00195
2.16583323 -1506.0 3330.00195
2.18249989 -1378.0 3330.00195
2.19916677 -1780.0 3330.00195
2.21583343 -2331.0 3330.00195
2.23250008 -2722.0 3330.00195
2.24916673 -3228.0 3330.00195
2.26583338 -3007.0 3330.021
2.28250003 -3257.0 3330.021
2.29916668 -2922.0 3330.00195
2.31583333 -2835.0 3330.00195
2.33249998 -2572.0 3330.00195
2.34916663 -2760.0 3330.00195
2.36583328 -2580.0 3330.00195
2.38249993 -2652.0 3330.00195
2.39916658 -2461.0 3330.00195
2.41583323 -2411.0 3330.00195
2.43249989 -2342.0 3330.00195
2.44916677 -2207.0 3330.00195
2.46583343 -2171.0 3330.00195
2.48250008 -1907.0 3330.00195
2.49916673 -2085.0 3330.00195
2.51583338 -1769.0 3330.00195
2.53250003 -1974.0 3330.00195
2.54916668 -1830.0 3330.00195
2.56583333 -1900.0 3330.00195
2.58249998 -1612.0 3330.00195
2.59916663 -1859.0 3330.00195
2.61583328 -1765.0 3330.00195
2.63249993 -1660.0 3330.00195
2.64916658 -1847.0 3330.00195
2.66583347 -1899.0 3330.00195
2.68249989 -1829.0 3330.00195
2.69916677 -1783.0 3330.00195
2.71583319 -1208.0 3330.00195
2.73250008 -1153.0 3330.00195
2.74916673 -1398.0 3330.00195
2.76583338 -1466.0 3330.00195
2.78250003 -1573.0 3330.00195
2.79916668 -1504.0 3330.00195
2.81583333 -1802.0 3330.00195
2.83249998 -1524.0 3330.00195
2.84916663 -1119.0 3330.00195
2.86583328 -879.0 3330.00195
2.88249993 -1134.0 3330.00195
2.89916658 -1130.0 3330.00195
2.91583347 -1398.0 3330.00195
2.93249989 -1083.0 3330.00195
2.94916677 -1160.0 3330.00195
2.96583319 -1096.0 3330.00195
2.98250008 -1259.0 3330.00195
2.99916673 -1063.0 3330.00195
3.01583338 -1437.0 3330.00195
3.03250003 -1530.0 3330.00195
3.04916668 -1500.0 3330.00195
3.06583333 -1705.0 3330.00195
3.08249998 -1399.0 3330.00195
3.09916663 -1823.0 3330.00195
3.11583328 -1261.0 3330.00195
3.13249993 -1399.0 3330.00195
3.14916658 -951.0 3330.00195
3.16583323 -1007.0 3330.00195
3.18249989 -847.0 3330.00195
3.19916677 -779.0 3330.00195
3.21583343 -851.0 3330.00195
3.23250008 -880.0 3330.00195
3.24916673 -940.0 3330.00195
3.26583338 -861.0 3330.00195
3.28250003 -1000.0 3330.00195
3.29916668 -1097.0 3330.00195
3.31583333 -678.0 3330.00195
3.33249998 -998.0 3330.00195
3.34916663 -859.0 3330.00195
3.36583328 -1057.0 3330.00195
3.38249993 -687.0 3330.00195
3.39916658 -842.0 3330.00195
3.41583323 -1092.0 3330.00195
3.43249989 -545.0 3330.00195
3.44916677 -997.0 3330.00195
3.46583343 -909.0 3330.00195
3.48250008 -788.0 3330.00195
3.49916673 -829.0 3330.00195
3.51583338 -1070.0 3330.00195
3.53250003 -881.0 3330.00195
3.54916668 -1055.0 3330.00195
3.56583333 -879.0 3330.00195
3.58249998 -999.0 3330.00195
3.59916663 -1128.0 3330.00195
3.61583328 -921.0 3330.00195
3.63249993 -777.0 3330.00195
3.64916658 -693.0 3330.00195
3.66583347 -723.0 3330.00195
3.68249989 -827.0 3330.00195
3.69916677 -914.0 3330.00195
3.71583319 -1025.0 3330.00195
3.73250008 -793.0 3330.00195
3.74916673 -756.0 3330.00195
3.76583338 -848.0 3330.00195
3.78250003 -709.0 3330.00195
3.79916668 -721.0 3330.00195
3.81583333 -724.0 3330.00195
3.83249998 -823.0 3330.00195
3.84916663 -859.0 3330.00195
3.86583328 -727.0 3330.00195
3.88249993 -575.0 3330.00195
3.89916658 -947.0 3330.00195
3.91583347 -632.0 3330.00195
3.93249989 -816.0 3330.00195
3.94916677 -609.0 3330.00195
3.96583319 -728.0 3330.00195
3.98250008 -589.0 3330.00195
3.99916673 -593.0 3330.00195
4.01583338 -812.0 3330.00195
4.03249979 -569.0 3330.00195
4.04916668 -660.0 3330.00195
4.06583309 -581.0 3330.00195
4.08249998 -681.0 3330.00195
4.09916687 -509.0 3330.00195
4.11583328 -860.0 3330.00195
4.13250017 -887.0 3330.00195
4.14916658 -832.0 3330.00195
4.16583347 -968.0 3330.00195
4.18249989 -1231.0 3330.00195
4.19916677 -1085.0 3330.00195
4.21583319 -1044.0 3330.00195
4.23250008 -928.0 3330.00195
4.24916649 -874.0 3330.00195
4.26583338 -888.0 3330.00195
4.28249979 -1112.0 3330.00195
4.29916668 -1168.0 3330.00195
4.31583309 -1282.0 3330.00195
4.33249998 -1105.0 3330.00195
4.34916687 -768.0 3330.00195
4.36583328 -869.0 3330.00195
4.38250017 -795.0 3330.00195
4.39916658 -734.0 3330.00195
4.41583347 -763.0 3330.00195
4.43249989 -726.0 3330.00195
4.44916677 -830.0 3330.00195
4.46583319 -677.0 3330.00195
4.48250008 -779.0 3330.00195
4.49916649 -720.0 3330.00195
4.51583338 -785.0 3330.00195
4.53250027 -526.0 3330.00195
4.54916668 -716.0 3330.00195
4.56583309 -667.0 3330.00195
4.58249998 -929.0 3330.00195
4.59916687 -653.0 3330.00195
4.61583328 -861.0 3330.00195
4.63250017 -519.0 3330.00195
4.64916658 -548.0 3330.00195
4.66583347 -935.0 3330.00195
4.68249989 -718.0 3330.00195
4.69916677 -1120.0 3330.00195
4.71583319 -857.0 3330.00195
4.73250008 -825.0 3330.00195
4.74916649 -1079.0 3330.00195
4.76583338 -1187.0 3330.00195
4.78250027 -885.0 3330.00195
4.79916668 -912.0 3330.00195
4.81583309 -1225.0 3330.00195
4.83249998 -1026.0 3330.00195
4.84916687 -913.0 3330.00195
4.86583328 -721.0 3330.00195
4.88250017 -830.0 3330.00195
4.89916658 -772.0 3330.00195
4.91583347 -972.0 3330.00195
4.93249989 -816.0 3330.00195
4.94916677 -702.0 3330.00195
4.96583319 -802.0 3330.00195
4.98250008 -936.0 3330.00195
4.99916649 -794.0 3330.00195
5.01583338 -806.0 3330.00195
5.03249979 -711.0 3330.00195
5.04916668 -705.0 3330.00195
5.06583309 -816.0 3330.00195
5.08249998 -1002.0 3330.00195
5.09916687 -1031.0 3330.00195
5.11583328 -1196.0 3330.00195
5.13250017 -732.0 3330.00195
5.14916658 -1025.0 3330.00195
5.16583347 -920.0 3330.00195
5.18249989 -917.0 3330.00195
5.19916677 -817.0 3330.00195
5.21583319 -941.0 3330.00195
5.23250008 -901.0 3330.00195
5.24916649 -933.0 3330.00195
5.26583338 -885.0 3330.00195
5.28249979 -1189.0 3330.00195
5.29916668 -1000.0 3330.00195
5.31583309 -971.0 3330.00195
5.33249998 -659.0 3330.00195
5.34916687 -621.0 3330.00195
5.36583328 -660.0 3330.00195
5.38250017 -817.0 3330.00195
5.39916658 -655.0 3330.00195
5.41583347 -506.0 3330.00195
5.43249989 -987.0 3330.00195
5.44916677 -1150.0 3330.00195
5.46583319 -871.0 3330.00195
5.48250008 -1288.0 3330.00195
5.49916649 -931.0 3330.00195
5.51583338 -943.0 3330.00195
5.53250027 -1205.0 3330.00195
5.54916668 -1440.0 3330.00195
5.56583309 -1306.0 3330.00195
5.58249998 -881.0 3330.00195
5.59916687 -1010.0 3330.00195
5.61583328 -1218.0 3330.00195
5.63250017 -911.0 3330.00195
5.64916658 -693.0 3330.00195
5.66583347 -587.0 3330.00195
5.68249989 -782.0 3330.00195
5.69916677 -648.0 3330.00195
5.71583319 -484.0 3330.00195
5.73250008 -984.0 3330.00195
5.74916649 -846.0 3330.00195
5.76583338 -1204.0 3330.00195
5.78250027 -1192.0 3330.00195
5.79916668 -1069.0 3330.00195
5.81583309 -1228.0 3330.00195
5.83249998 -1055.0 3330.00195
5.84916687 -728.0 3330.00195
5.86583328 -798.0 3330.00195
5.88250017 -686.0 3330.00195
5.89916658 -867.0 3330.00195
5.91583347 -1121.0 3330.00195
5.93249989 -1203.0 3330.00195
5.94916677 -1316.0 3330.00195
5.96583319 -844.0 3330.00195
5.98250008 -956.0 3330.00195
5.99916649 -844.0 3330.00195
6.01583338 -2259.0 3330.00195
6.03249979 -2645.0 3330.00195
6.04916668 -2231.0 3330.00195
6.06583309 -2531.0 3330.00195
6.08249998 -2313.0 3330.00195
6.09916687 -2153.0 3330.00195
6.11583328 -2210.0 3330.00195
6.13250017 -2305.0 3330.00195
6.14916658 -1864.0 3330.00195
6.16583347 -1842.0 3330.00195
6.18249989 -1761.0 3330.00195
6.19916677 -1860.0 3330.00195
6.21583319 -1929.0 3330.00195
6.23250008 -1804.0 3330.00195
6.24916649 -1977.0 3330.00195
6.26583338 -1821.0 3330.00195
6.28249979 -1730.0 3330.00195
6.29916668 -1682.0 3330.00195
6.31583309 -1823.0 3330.00195
6.33249998 -1902.0 3330.00195
6.34916687 -2009.0 3330.00195
6.36583328 -1961.0 3330.00195
6.38250017 -2060.0 3330.00195
6.39916658 -2046.0 3330.00195
6.41583347 -2045.0 3330.00195
6.43249989 -2123.0 3330.00195
6.44916677 -1954.0 3330.00195
6.46583319 -1910.0 3330.00195
6.48250008 -2014.0 3330.00195
6.49916649 -1812.0 3330.00195
6.51583338 -1974.0 3330.00195
6.53250027 -2289.0 3330.00195
6.54916668 -2064.0 3330.00195
6.56583309 -1857.0 3330.00195
6.58249998 -1915.0 3330.00195
6.59916687 -2113.0 3330.00195
6.61583328 -1939.0 3330.00195
6.63250017 -2322.0 3330.00195
6.64916658 -1979.0 3330.00195
6.66583347 -1951.0 3330.00195
6.68249989 -2086.0 3330.00195
6.69916677 -1860.0 3330.00195
6.71583319 -2033.0 3330.00195
6.73250008 -2062.0 3330.00195
6.74916649 -2006.0 3330.00195
6.76583338 -1903.0 3330.00195
6.78250027 -2123.0 3330.00195
6.79916668 -1934.0 3330.00195
6.81583309 -1904.0 3330.00195
6.83249998 -1881.0 3330.00195
6.84916687 -1850.0 3330.00195
6.86583328 -1948.0 3330.00195
6.88250017 -2068.0 3330.00195
6.89916658 -2198.0 3330.00195
6.91583347 -2264.0 3330.00195
6.93249989 -2354.0 3330.00195
6.94916677 -2052.0 3330.00195
6.96583319 -2098.0 3330.00195
6.98250008 -2297.0 3330.00195
6.99916649 -2329.0 3330.00195
7.01583338 -2331.0 3330.00195
7.03249979 -2185.0 3330.00195
7.04916668 -2521.0 3330.00195
7.06583309 -2253.0 3330.00195
7.08249998 -2203.0 3330.00195
7.09916687 -2211.0 3330.00195
7.11583328 -2523.0 3330.00195
7.13250017 -2011.0 3330.00195
7.14916658 -2355.0 3330.00195
7.16583347 -2256.0 3330.00195
7.18249989 -2251.0 3330.00195
7.19916677 -2511.0 3330.00195
7.21583319 -2603.0 3330.00195
7.23250008 -2411.0 3330.00195
7.24916649 -2291.0 3330.00195
7.26583338 -2450.0 3330.00195
7.28249979 -2551.0 3330.00195
7.29916668 -2464.0 3330.00195
7.31583309 -2434.0 3330.00195
7.33249998 -2547.0 3330.00195
7.34916687 -2279.0 3330.00195
7.36583328 -2444.0 3330.00195
7.38250017 -2435.0 3330.00195
7.39916658 -2248.0 3330.00195
7.41583347 -2263.0 3330.00195
7.43249989 -2341.0 3330.00195
7.44916677 -2409.0 3330.00195
7.46583319 -2501.0 3330.00195
7.48250008 -2286.0 3330.00195
7.49916649 -2331.0 3330.00195
7.51583338 -2554.0 3330.00195
7.53250027 -2489.0 3330.00195
7.54916668 -2322.0 3330.00195
7.56583309 -2363.0 3330.00195
7.58249998 -2464.0 3330.00195
7.59916687 -2451.0 3330.00195
7.61583328 -2598.0 3330.00195
7.63250017 -2309.0 3330.00195
7.64916658 -2377.0 3330.00195
7.66583347 -2493.0 3330.00195
7.68249989 -2364.0 3330.00195
7.69916677 -2547.0 3330.00195
7.71583319 -2425.0 3330.00195
7.73250008 -2479.0 3330.00195
7.74916649 -2765.0 3330.00195
7.76583338 -2793.0 3330.00195
7.78250027 -3013.0 3330.00195
7.79916668 -3182.0 3330.00195
7.81583309 -3349.0 3330.00195
7.83249998 -3372.0 3330.00195
7.84916687 -3250.0 3330.00195
7.86583328 -3345.0 3330.00195
7.88250017 -3327.0 3330.00195
7.89916658 -3532.0 3330.00195
7.91583347 -3726.0 3330.021
7.93249989 -3771.0 3330.00195
7.94916677 -3741.0 3330.00195
7.96583319 -3812.0 3330.00195
7.98250008 -3744.0 3330.00195
7.99916649 -3571.0 3330.00195
8.0158329 -3952.0 3330.00195
8.03250027 -3818.0 3330.00195
8.04916668 -3802.0 3330.00195
8.06583309 -3934.0 3330.00195
8.08250046 -3769.0 3330.00195
8.09916687 -3710.0 3330.00195
8.11583328 -3874.0 3330.00195
8.13249969 -3872.0 3330.00195
8.14916706 -3808.0 3330.00195
8.16583347 -3945.0 3329.60132
8.18249989 -3865.0 3330.021
8.1991663 -3916.0 3329.60132
8.21583366 -3945.0 3329.60132
8.23250008 -4028.0 3330.55493
8.24916649 -4031.0 3330.55493
8.2658329 -3969.0 3330.55493
8.28250027 -3951.0 3329.60132
8.29916668 -3886.0 3330.00195
8.31583309 -3741.0 3330.021
8.33250046 -3597.0 3330.00195
8.34916687 -3721.0 3330.00195
8.36583328 -3442.0 3330.00195
8.38249969 -3656.0 3330.00195
8.39916706 -3412.0 3330.00195
8.41583347 -2993.0 3330.00195
8.43249989 -3067.0 3330.00195
8.4491663 -3385.0 3330.021
8.46583366 -3360.0 3330.00195
8.48250008 -3094.0 3330.00195
8.49916649 -3409.0 3330.021
8.5158329 -3188.0 3330.00195
8.53250027 -3145.0 3330.00195
8.54916668 -3043.0 3330.00195
8.56583309 -3166.0 3330.00195
8.58250046 -3191.0 3330.00195
8.59916687 -3362.0 3330.00195
8.61583328 -3012.0 3330.00195
8.63249969 -3318.0 3330.00195
8.64916706 -3406.0 3330.00195
8.66583347 -3380.0 3330.00195
8.68249989 -3746.0 3330.00195
8.6991663 -3673.0 3330.00195
8.71583366 -4041.0 3329.60132
8.73250008 -4013.0 3329.60132
8.74916649 -3972.0 3329.60132
8.7658329 -3994.0 3329.60132
8.78250027 -3909.0 3329.60132
8.79916668 -3901.0 3329.60132
8.81583309 -3936.0 3329.60132
8.83250046 -3998.0 3329.60132
8.84916687 -3938.0 3329.60132
8.86583328 -3938.0 3330.55493
8.88249969 -3990.0 3330.55493
8.89916706 -3998.0 3329.60132
8.91583347 -3951.0 3329.60132
8.93249989 -3950.0 3329.60132
8.9491663 -3973.0 3329.60132
8.96583366 -4086.0 3330.55493
8.98250008 -3981.0 3329.60132
8.99916649 -3916.0 3329.60132
9.0158329 -4040.0 3330.55493
9.03250027 -3942.0 3330.55493
9.04916668 -3943.0 3330.55493
9.06583309 -3935.0 3329.60132
9.08250046 -3949.0 3329.60132
9.09916687 -4082.0 3329.60132
9.11583328 -3923.0 3330.55493
9.13249969 -3899.0 3330.55493
9.14916706 -3967.0 3329.60132
9.16583347 -4025.0 3330.55493
9.18249989 -3967.0 3329.60132
9.1991663 -4105.0 3329.60132
9.21583366 -3984.0 3330.55493
9.23250008 -4068.0 3330.55493
9.24916649 -3896.0 3329.60132
9.2658329 -4061.0 3330.55493
9.28250027 -3909.0 3330.55493
9.29916668 -3950.0 3329.60132
9.31583309 -3955.0 3329.60132
9.33250046 -3952.0 3329.60132
9.34916687 -3963.0 3329.60132
9.36583328 -3912.0 3329.60132
9.38249969 -3884.0 3330.00195
9.39916706 -3975.0 3329.92554
9.41583347 -3944.0 3329.90649
9.43249989 -3932.0 3329.60132
9.4491663 -3665.0 3330.00195
9.46583366 -3929.0 3329.60132
9.48250008 -3917.0 3330.00195
9.49916649 -3973.0 3330.55493
9.5158329 -3917.0 3329.60132
9.53250027 -3956.0 3330.55493
9.54916668 -3920.0 3330.00195
9.56583309 -3583.0 3330.00195
9.58250046 -3809.0 3330.00195
9.59916687 -3924.0 3330.55493
9.61583328 -3913.0 3329.60132
9.63249969 -3875.0 3329.60132
9.64916706 -3988.0 3329.60132
9.66583347 -3949.0 3329.60132
9.68249989 -3997.0 3329.60132
9.6991663 -4023.0 3329.60132
