# date day_of_year time_UT signal_power
29-08-2020 242 1.016667 -3682.0
29-08-2020 242 1.033333 -3514.0
29-08-2020 242 1.050000 -3528.0
29-08-2020 242 1.066667 -3573.0
29-08-2020 242 1.083333 -3218.0
29-08-2020 242 1.100000 -3595.0
29-08-2020 242 1.116667 -3577.0
29-08-2020 242 1.133333 -3606.0
29-08-2020 242 1.150000 -3605.0
29-08-2020 242 1.166667 -3673.0
29-08-2020 242 1.183333 -3607.0
29-08-2020 242 1.200000 -3576.0
29-08-2020 242 1.216667 -3693.0
29-08-2020 242 1.233333 -3663.0
29-08-2020 242 1.250000 -3704.0
29-08-2020 242 1.266667 -3707.0
29-08-2020 242 1.283333 -3684.0
29-08-2020 242 1.300000 -3621.0
29-08-2020 242 1.316667 -3656.0
29-08-2020 242 1.333333 -3610.0
29-08-2020 242 1.350000 -3659.0
29-08-2020 242 1.366667 -3688.0
29-08-2020 242 1.383333 -3611.0
29-08-2020 242 1.400000 -3629.0
29-08-2020 242 1.416667 -3566.0
29-08-2020 242 1.433333 -3754.0
29-08-2020 242 1.450000 -3571.0
29-08-2020 242 1.466667 -3600.0
29-08-2020 242 1.483333 -3518.0
29-08-2020 242 1.500000 -3349.0
29-08-2020 242 1.516667 -3605.0
29-08-2020 242 1.533333 -3617.0
29-08-2020 242 1.550000 -3534.0
29-08-2020 242 1.566667 -3588.0
29-08-2020 242 1.583333 -3635.0
29-08-2020 242 1.600000 -3524.0
29-08-2020 242 1.616667 -3650.0
29-08-2020 242 1.633333 -3469.0
29-08-2020 242 1.650000 -3631.0
29-08-2020 242 1.666667 -3569.0
29-08-2020 242 1.683333 -3585.0
29-08-2020 242 1.700000 -3572.0
29-08-2020 242 1.716667 -3591.0
29-08-2020 242 1.733333 -3560.0
29-08-2020 242 1.750000 -3621.0
29-08-2020 242 1.766667 -3594.0
29-08-2020 242 1.783333 -3556.0
29-08-2020 242 1.800000 -3599.0
29-08-2020 242 1.816667 -3591.0
29-08-2020 242 1.833333 -3548.0
29-08-2020 242 1.850000 -3497.0
29-08-2020 242 1.866667 -3467.0
29-08-2020 242 1.883333 -3514.0
29-08-2020 242 1.900000 -3549.0
29-08-2020 242 1.916667 -3623.0
29-08-2020 242 1.933333 -3698.0
29-08-2020 242 1.950000 -3651.0
29-08-2020 242 1.966667 -3742.0
29-08-2020 242 1.983333 -3558.0
29-08-2020 242 2.000000 -3623.0
29-08-2020 242 2.016667 -3654.0
29-08-2020 242 2.033333 -3633.0
29-08-2020 242 2.050000 -3627.0
29-08-2020 242 2.066667 -3631.0
29-08-2020 242 2.083333 -3616.0
29-08-2020 242 2.100000 -3612.0
29-08-2020 242 2.116667 -3551.0
29-08-2020 242 2.133333 -3544.0
29-08-2020 242 2.150000 -3625.0
29-08-2020 242 2.166667 -3696.0
29-08-2020 242 2.183333 -3532.0
29-08-2020 242 2.200000 -3622.0
29-08-2020 242 2.216667 -3556.0
29-08-2020 242 2.233333 -3552.0
29-08-2020 242 2.250000 -3549.0
29-08-2020 242 2.266667 -3569.0
29-08-2020 242 2.283333 -3636.0
29-08-2020 242 2.300000 -3510.0
29-08-2020 242 2.316667 -3538.0
29-08-2020 242 2.333333 -3601.0
29-08-2020 242 2.350000 -3542.0
29-08-2020 242 2.366667 -3352.0
29-08-2020 242 2.383333 -3608.0
29-08-2020 242 2.400000 -3567.0
29-08-2020 242 2.416667 -3647.0
29-08-2020 242 2.433333 -3624.0
29-08-2020 242 2.450000 -3640.0
29-08-2020 242 2.466667 -3578.0
29-08-2020 242 2.483333 -3549.0
29-08-2020 242 2.500000 -3535.0
29-08-2020 242 2.516667 -3606.0
29-08-2020 242 2.533333 -3536.0
29-08-2020 242 2.550000 -2877.0
29-08-2020 242 2.566667 -3510.0
29-08-2020 242 2.583333 -3551.0
29-08-2020 242 2.600000 -3562.0
29-08-2020 242 2.616667 -3474.0
29-08-2020 242 2.633333 -3649.0
29-08-2020 242 2.650000 -3551.0
29-08-2020 242 2.666667 -3533.0
29-08-2020 242 2.683333 -3662.0
29-08-2020 242 2.700000 -3485.0
29-08-2020 242 2.716667 -3456.0
29-08-2020 242 2.733333 -3448.0
29-08-2020 242 2.750000 -3657.0
29-08-2020 242 2.766667 -3656.0
29-08-2020 242 2.783333 -3530.0
29-08-2020 242 2.800000 -3560.0
29-08-2020 242 2.816667 -3550.0
29-08-2020 242 2.833333 -3626.0
29-08-2020 242 2.850000 -3664.0
29-08-2020 242 2.866667 -3571.0
29-08-2020 242 2.883333 -3573.0
29-08-2020 242 2.900000 -3525.0
29-08-2020 242 2.916667 -3597.0
29-08-2020 242 2.933333 -3379.0
29-08-2020 242 2.950000 -3580.0
29-08-2020 242 2.966667 -3577.0
29-08-2020 242 2.983333 -3546.0
29-08-2020 242 3.000000 -3555.0
29-08-2020 242 3.016667 -3592.0
29-08-2020 242 3.033333 -3580.0
29-08-2020 242 3.050000 -3501.0
29-08-2020 242 3.066667 -3528.0
29-08-2020 242 3.083333 -3552.0
29-08-2020 242 3.100000 -3575.0
29-08-2020 242 3.116667 -3604.0
29-08-2020 242 3.133333 -3516.0
29-08-2020 242 3.150000 -3492.0
29-08-2020 242 3.166667 -3599.0
29-08-2020 242 3.183333 -3735.0
29-08-2020 242 3.200000 -3525.0
29-08-2020 242 3.216667 -3537.0
29-08-2020 242 3.233333 -3536.0
29-08-2020 242 3.250000 -3558.0
29-08-2020 242 3.266667 -3686.0
29-08-2020 242 3.283333 -3508.0
29-08-2020 242 3.300000 -3617.0
29-08-2020 242 3.316667 -3468.0
29-08-2020 242 3.333333 -3597.0
29-08-2020 242 3.350000 -3513.0
29-08-2020 242 3.366667 -3698.0
29-08-2020 242 3.383333 -3417.0
29-08-2020 242 3.400000 -3560.0
29-08-2020 242 3.416667 -3547.0
29-08-2020 242 3.433333 -3547.0
29-08-2020 242 3.450000 -3522.0
29-08-2020 242 3.466667 -3597.0
29-08-2020 242 3.483333 -3534.0
29-08-2020 242 3.500000 -3529.0
29-08-2020 242 3.516667 -3567.0
29-08-2020 242 3.533333 -3533.0
29-08-2020 242 3.550000 -3674.0
29-08-2020 242 3.566667 -3552.0
29-08-2020 242 3.583333 -3574.0
29-08-2020 242 3.600000 -3606.0
29-08-2020 242 3.616667 -3614.0
29-08-2020 242 3.633333 -3510.0
29-08-2020 242 3.650000 -3609.0
29-08-2020 242 3.666667 -3536.0
29-08-2020 242 3.683333 -3557.0
29-08-2020 242 3.700000 -3519.0
29-08-2020 242 3.716667 -3601.0
29-08-2020 242 3.733333 -3530.0
29-08-2020 242 3.750000 -3504.0
29-08-2020 242 3.766667 -3687.0
29-08-2020 242 3.783333 -3571.0
29-08-2020 242 3.800000 -3628.0
29-08-2020 242 3.816667 -3559.0
29-08-2020 242 3.833333 -3637.0
29-08-2020 242 3.850000 -3551.0
29-08-2020 242 3.866667 -3593.0
29-08-2020 242 3.883333 -3570.0
29-08-2020 242 3.900000 -3513.0
29-08-2020 242 3.916667 -3542.0
29-08-2020 242 3.933333 -3415.0
29-08-2020 242 3.950000 -3545.0
29-08-2020 242 3.966667 -3570.0
29-08-2020 242 3.983333 -3565.0
29-08-2020 242 4.000000 -3616.0
29-08-2020 242 4.016667 -3659.0
29-08-2020 242 4.033333 -3595.0
29-08-2020 242 4.050000 -3660.0
29-08-2020 242 4.066667 -3521.0
29-08-2020 242 4.083333 -3561.0
29-08-2020 242 4.100000 -3668.0
29-08-2020 242 4.116667 -3686.0
29-08-2020 242 4.133333 -3562.0
29-08-2020 242 4.150000 -3588.0
29-08-2020 242 4.166667 -3476.0
29-08-2020 242 4.183333 -3579.0
29-08-2020 242 4.200000 -3603.0
29-08-2020 242 4.216667 -3620.0
29-08-2020 242 4.233333 -3615.0
29-08-2020 242 4.250000 -3582.0
29-08-2020 242 4.266667 -3583.0
29-08-2020 242 4.283333 -3534.0
29-08-2020 242 4.300000 -3633.0
29-08-2020 242 4.316667 -3558.0
29-08-2020 242 4.333333 -3660.0
29-08-2020 242 4.350000 -3540.0
29-08-2020 242 4.366667 -3622.0
29-08-2020 242 4.383333 -3499.0
29-08-2020 242 4.400000 -3565.0
29-08-2020 242 4.416667 -3540.0
29-08-2020 242 4.433333 -3488.0
29-08-2020 242 4.450000 -3272.0
29-08-2020 242 4.466667 -3574.0
29-08-2020 242 4.483333 -3664.0
29-08-2020 242 4.500000 -3631.0
29-08-2020 242 4.516667 -3597.0
29-08-2020 242 4.533333 -3629.0
29-08-2020 242 4.550000 -3480.0
29-08-2020 242 4.566667 -3609.0
29-08-2020 242 4.583333 -3550.0
29-08-2020 242 4.600000 -3583.0
29-08-2020 242 4.616667 -3538.0
29-08-2020 242 4.633333 -3620.0
29-08-2020 242 4.650000 -3560.0
29-08-2020 242 4.666667 -3551.0
29-08-2020 242 4.683333 -3613.0
29-08-2020 242 4.700000 -3570.0
29-08-2020 242 4.716667 -3594.0
29-08-2020 242 4.733333 -3667.0
29-08-2020 242 4.750000 -3489.0
29-08-2020 242 4.766667 -3619.0
29-08-2020 242 4.783333 -3517.0
29-08-2020 242 4.800000 -3590.0
29-08-2020 242 4.816667 -3535.0
29-08-2020 242 4.833333 -3481.0
29-08-2020 242 4.850000 -3567.0
29-08-2020 242 4.866667 -3550.0
29-08-2020 242 4.883333 -3566.0
29-08-2020 242 4.900000 -3507.0
29-08-2020 242 4.916667 -3617.0
29-08-2020 242 4.933333 -3569.0
29-08-2020 242 4.950000 -3575.0
29-08-2020 242 4.966667 -3509.0
29-08-2020 242 4.983333 -3447.0
29-08-2020 242 5.000000 -3673.0
29-08-2020 242 5.016667 -3457.0
29-08-2020 242 5.033333 -3623.0
29-08-2020 242 5.050000 -3575.0
29-08-2020 242 5.066667 -3599.0
29-08-2020 242 5.083333 -3543.0
29-08-2020 242 5.100000 -3539.0
29-08-2020 242 5.116667 -3541.0
29-08-2020 242 5.133333 -3613.0
29-08-2020 242 5.150000 -3601.0
29-08-2020 242 5.166667 -3558.0
29-08-2020 242 5.183333 -3542.0
29-08-2020 242 5.200000 -3636.0
29-08-2020 242 5.216667 -3579.0
29-08-2020 242 5.233333 -3543.0
29-08-2020 242 5.250000 -3557.0
29-08-2020 242 5.266667 -3528.0
29-08-2020 242 5.283333 -3453.0
29-08-2020 242 5.300000 -3637.0
29-08-2020 242 5.316667 -3596.0
29-08-2020 242 5.333333 -3388.0
29-08-2020 242 5.350000 -3338.0
29-08-2020 242 5.366667 -3533.0
29-08-2020 242 5.383333 -3485.0
29-08-2020 242 5.400000 -3526.0
29-08-2020 242 5.416667 -2843.0
29-08-2020 242 5.433333 -3345.0
29-08-2020 242 5.450000 -2951.0
29-08-2020 242 5.466667 -3439.0
29-08-2020 242 5.483333 -3070.0
29-08-2020 242 5.500000 -3432.0
29-08-2020 242 5.516667 -3230.0
29-08-2020 242 5.533333 -3365.0
29-08-2020 242 5.550000 -2791.0
29-08-2020 242 5.566667 -3604.0
29-08-2020 242 5.583333 -3558.0
29-08-2020 242 5.600000 -3568.0
29-08-2020 242 5.616667 -3491.0
29-08-2020 242 5.633333 -3604.0
29-08-2020 242 5.650000 -3599.0
29-08-2020 242 5.666667 -3570.0
29-08-2020 242 5.683333 -3475.0
29-08-2020 242 5.700000 -3475.0
29-08-2020 242 5.716667 -3420.0
29-08-2020 242 5.733333 -3500.0
29-08-2020 242 5.750000 -3588.0
29-08-2020 242 5.766667 -3477.0
29-08-2020 242 5.783333 -3510.0
29-08-2020 242 5.800000 -3527.0
29-08-2020 242 5.816667 -3443.0
29-08-2020 242 5.833333 -3667.0
29-08-2020 242 5.850000 -3612.0
29-08-2020 242 5.866667 -3471.0
29-08-2020 242 5.883333 -3657.0
29-08-2020 242 5.900000 -3572.0
29-08-2020 242 5.916667 -3437.0
29-08-2020 242 5.933333 -3556.0
29-08-2020 242 5.950000 -3551.0
29-08-2020 242 5.966667 -3478.0
29-08-2020 242 5.983333 -3532.0
29-08-2020 242 6.000000 -3533.0
29-08-2020 242 6.016667 -3412.0
29-08-2020 242 6.033333 -3538.0
29-08-2020 242 6.050000 -3163.0
29-08-2020 242 6.066667 -3464.0
29-08-2020 242 6.083333 -3396.0
29-08-2020 242 6.100000 -3369.0
29-08-2020 242 6.116667 -2687.0
29-08-2020 242 6.133333 -3422.0
29-08-2020 242 6.150000 -3336.0
29-08-2020 242 6.166667 -3166.0
29-08-2020 242 6.183333 -3434.0
29-08-2020 242 6.200000 -3491.0
29-08-2020 242 6.216667 -2754.0
29-08-2020 242 6.233333 -3318.0
29-08-2020 242 6.250000 -3273.0
29-08-2020 242 6.266667 -2851.0
29-08-2020 242 6.283333 -2863.0
29-08-2020 242 6.300000 -3053.0
29-08-2020 242 6.316667 -3171.0
29-08-2020 242 6.333333 -2992.0
29-08-2020 242 6.350000 -3130.0
29-08-2020 242 6.366667 -3269.0
29-08-2020 242 6.383333 -3079.0
29-08-2020 242 6.400000 -3280.0
29-08-2020 242 6.416667 -2998.0
29-08-2020 242 6.433333 -3170.0
29-08-2020 242 6.450000 -2823.0
29-08-2020 242 6.466667 -2794.0
29-08-2020 242 6.483333 -2320.0
29-08-2020 242 6.500000 -2644.0
29-08-2020 242 6.516667 -3024.0
29-08-2020 242 6.533333 -2851.0
29-08-2020 242 6.550000 -2243.0
29-08-2020 242 6.566667 -2938.0
29-08-2020 242 6.583333 -2479.0
29-08-2020 242 6.600000 -3156.0
29-08-2020 242 6.616667 -2653.0
29-08-2020 242 6.633333 -3268.0
29-08-2020 242 6.650000 -2523.0
29-08-2020 242 6.666667 -3191.0
29-08-2020 242 6.683333 -2817.0
29-08-2020 242 6.700000 -3272.0
29-08-2020 242 6.716667 -2753.0
29-08-2020 242 6.733333 -3400.0
29-08-2020 242 6.750000 -2745.0
29-08-2020 242 6.766667 -3151.0
29-08-2020 242 6.783333 -2541.0
29-08-2020 242 6.800000 -3344.0
29-08-2020 242 6.816667 -3445.0
29-08-2020 242 6.833333 -3435.0
29-08-2020 242 6.850000 -3331.0
29-08-2020 242 6.866667 -3369.0
29-08-2020 242 6.883333 -3230.0
29-08-2020 242 6.900000 -3157.0
29-08-2020 242 6.916667 -3051.0
29-08-2020 242 6.933333 -3087.0
29-08-2020 242 6.950000 -3097.0
29-08-2020 242 6.966667 -3283.0
29-08-2020 242 6.983333 -3128.0
29-08-2020 242 7.000000 -3355.0
29-08-2020 242 7.016667 -3177.0
29-08-2020 242 7.033333 -3290.0
29-08-2020 242 7.050000 -3256.0
29-08-2020 242 7.066667 -3308.0
29-08-2020 242 7.083333 -3259.0
29-08-2020 242 7.100000 -3327.0
29-08-2020 242 7.116667 -3334.0
29-08-2020 242 7.133333 -3609.0
29-08-2020 242 7.150000 -3626.0
29-08-2020 242 7.166667 -3518.0
29-08-2020 242 7.183333 -3440.0
29-08-2020 242 7.200000 -3590.0
29-08-2020 242 7.216667 -3471.0
29-08-2020 242 7.233333 -3539.0
29-08-2020 242 7.250000 -3481.0
29-08-2020 242 7.266667 -3540.0
29-08-2020 242 7.283333 -3566.0
29-08-2020 242 7.300000 -3574.0
29-08-2020 242 7.316667 -3621.0
29-08-2020 242 7.333333 -3592.0
29-08-2020 242 7.350000 -3512.0
29-08-2020 242 7.366667 -3440.0
29-08-2020 242 7.383333 -3474.0
29-08-2020 242 7.400000 -3451.0
29-08-2020 242 7.416667 -3411.0
29-08-2020 242 7.433333 -3484.0
29-08-2020 242 7.450000 -3275.0
29-08-2020 242 7.466667 -3494.0
29-08-2020 242 7.483333 -3302.0
29-08-2020 242 7.500000 -3277.0
29-08-2020 242 7.516667 -3424.0
29-08-2020 242 7.533333 -3228.0
29-08-2020 242 7.550000 -3437.0
29-08-2020 242 7.566667 -3480.0
29-08-2020 242 7.583333 -3349.0
29-08-2020 242 7.600000 -3403.0
29-08-2020 242 7.616667 -3422.0
29-08-2020 242 7.633333 -3509.0
29-08-2020 242 7.650000 -3322.0
29-08-2020 242 7.666667 -3452.0
29-08-2020 242 7.683333 -3230.0
29-08-2020 242 7.700000 -3449.0
29-08-2020 242 7.716667 -3325.0
29-08-2020 242 7.733333 -3412.0
29-08-2020 242 7.750000 -3247.0
29-08-2020 242 7.766667 -3401.0
29-08-2020 242 7.783333 -3019.0
29-08-2020 242 7.800000 -3461.0
29-08-2020 242 7.816667 -3384.0
29-08-2020 242 7.833333 -3367.0
29-08-2020 242 7.850000 -3421.0
29-08-2020 242 7.866667 -3387.0
29-08-2020 242 7.883333 -3428.0
29-08-2020 242 7.900000 -3158.0
29-08-2020 242 7.916667 -3435.0
29-08-2020 242 7.933333 -3581.0
29-08-2020 242 7.950000 -3443.0
29-08-2020 242 7.966667 -3486.0
29-08-2020 242 7.983333 -3428.0
29-08-2020 242 8.000000 -3452.0
29-08-2020 242 8.016667 -3451.0
29-08-2020 242 8.033333 -3119.0
29-08-2020 242 8.050000 -3560.0
29-08-2020 242 8.066667 -3503.0
29-08-2020 242 8.083333 -3634.0
29-08-2020 242 8.100000 -3581.0
29-08-2020 242 8.116667 -3560.0
29-08-2020 242 8.133333 -3546.0
29-08-2020 242 8.150000 -3604.0
29-08-2020 242 8.166667 -3613.0
29-08-2020 242 8.183333 -3644.0
29-08-2020 242 8.200000 -3581.0
29-08-2020 242 8.216667 -3528.0
29-08-2020 242 8.233333 -3565.0
29-08-2020 242 8.250000 -3587.0
29-08-2020 242 8.266667 -3560.0
29-08-2020 242 8.283333 -3601.0
29-08-2020 242 8.300000 -3614.0
29-08-2020 242 8.316667 -3564.0
29-08-2020 242 8.333333 -3629.0
29-08-2020 242 8.350000 -3547.0
29-08-2020 242 8.366667 -3609.0
29-08-2020 242 8.383333 -3646.0
29-08-2020 242 8.400000 -3437.0
29-08-2020 242 8.416667 -3624.0
29-08-2020 242 8.433333 -3685.0
29-08-2020 242 8.450000 -3425.0
29-08-2020 242 8.466667 -3474.0
29-08-2020 242 8.483333 -3503.0
29-08-2020 242 8.500000 -3546.0
29-08-2020 242 8.516667 -3452.0
29-08-2020 242 8.533333 -3496.0
29-08-2020 242 8.550000 -3467.0
29-08-2020 242 8.566667 -3532.0
29-08-2020 242 8.583333 -3471.0
29-08-2020 242 8.600000 -3527.0
29-08-2020 242 8.616667 -3094.0
29-08-2020 242 8.633333 -3339.0
29-08-2020 242 8.650000 -3364.0
29-08-2020 242 8.666667 -3419.0
29-08-2020 242 8.683333 -3235.0
29-08-2020 242 8.700000 -3379.0
29-08-2020 242 8.716667 -3382.0
29-08-2020 242 8.733333 -3450.0
29-08-2020 242 8.750000 -3048.0
29-08-2020 242 8.766667 -3469.0
29-08-2020 242 8.783333 -3250.0
29-08-2020 242 8.800000 -3559.0
29-08-2020 242 8.816667 -3405.0
29-08-2020 242 8.833333 -3470.0
29-08-2020 242 8.850000 -3424.0
29-08-2020 242 8.866667 -3533.0
29-08-2020 242 8.883333 -3454.0
29-08-2020 242 8.900000 -3519.0
29-08-2020 242 8.916667 -3520.0
29-08-2020 242 8.933333 -3525.0
29-08-2020 242 8.950000 -3464.0
29-08-2020 242 8.966667 -3543.0
29-08-2020 242 8.983333 -3553.0
29-08-2020 242 9.000000 -3535.0
29-08-2020 242 9.016667 -3471.0
29-08-2020 242 9.033333 -3475.0
29-08-2020 242 9.050000 -3400.0
29-08-2020 242 9.066667 -3442.0
29-08-2020 242 9.083333 -3411.0
29-08-2020 242 9.100000 -3431.0
29-08-2020 242 9.116667 -3395.0
29-08-2020 242 9.133333 -3409.0
29-08-2020 242 9.150000 -3437.0
29-08-2020 242 9.166667 -3406.0
29-08-2020 242 9.183333 -3516.0
29-08-2020 242 9.200000 -3520.0
29-08-2020 242 9.216667 -3620.0
29-08-2020 242 9.233333 -3573.0
29-08-2020 242 9.250000 -3473.0
29-08-2020 242 9.266667 -3555.0
29-08-2020 242 9.283333 -3454.0
29-08-2020 242 9.300000 -3538.0
29-08-2020 242 9.316667 -3533.0
29-08-2020 242 9.333333 -3621.0
29-08-2020 242 9.350000 -3267.0
29-08-2020 242 9.366667 -3580.0
29-08-2020 242 9.383333 -3161.0
29-08-2020 242 9.400000 -3533.0
29-08-2020 242 9.416667 -3228.0
29-08-2020 242 9.433333 -3561.0
29-08-2020 242 9.450000 -3277.0
29-08-2020 242 9.466667 -3522.0
29-08-2020 242 9.483333 -3149.0
29-08-2020 242 9.500000 -3535.0
29-08-2020 242 9.516667 -3610.0
29-08-2020 242 9.533333 -3728.0
29-08-2020 242 9.550000 -3110.0
29-08-2020 242 9.566667 -3627.0
29-08-2020 242 9.583333 -3232.0
29-08-2020 242 9.600000 -3449.0
29-08-2020 242 9.616667 -3406.0
29-08-2020 242 9.633333 -3589.0
29-08-2020 242 9.650000 -3354.0
29-08-2020 242 9.666667 -3581.0
29-08-2020 242 9.683333 -3597.0
29-08-2020 242 9.700000 -3470.0
29-08-2020 242 9.716667 -3492.0
29-08-2020 242 9.733333 -3620.0
29-08-2020 242 9.750000 -3555.0
29-08-2020 242 9.766667 -3561.0
29-08-2020 242 9.783333 -3674.0
29-08-2020 242 9.800000 -3684.0
29-08-2020 242 9.816667 -3422.0
29-08-2020 242 9.833333 -3561.0
29-08-2020 242 9.850000 -3613.0
29-08-2020 242 9.866667 -3411.0
29-08-2020 242 9.883333 -3607.0
29-08-2020 242 9.900000 -3545.0
29-08-2020 242 9.916667 -3497.0
29-08-2020 242 9.933333 -3565.0
29-08-2020 242 9.950000 -3520.0
29-08-2020 242 9.966667 -3576.0
29-08-2020 242 9.983333 -3476.0
29-08-2020 242 10.000000 -3468.0
29-08-2020 242 10.016667 -3578.0
29-08-2020 242 10.033333 -3489.0
29-08-2020 242 10.050000 -3649.0
29-08-2020 242 10.066667 -3947.0
29-08-2020 242 10.083333 -3761.0
29-08-2020 242 10.100000 -3581.0
29-08-2020 242 10.116667 -3670.0
29-08-2020 242 10.133333 -3498.0
29-08-2020 242 10.150000 -3647.0
29-08-2020 242 10.166667 -4027.0
29-08-2020 242 10.183333 -3510.0
29-08-2020 242 10.200000 -3759.0
29-08-2020 242 10.216667 -3515.0
29-08-2020 242 10.233333 -3314.0
29-08-2020 242 10.250000 -3367.0
29-08-2020 242 10.266667 -3687.0
29-08-2020 242 10.283333 -3507.0
29-08-2020 242 10.300000 -3530.0
29-08-2020 242 10.316667 -3640.0
29-08-2020 242 10.333333 -3589.0
29-08-2020 242 10.350000 -3656.0
29-08-2020 242 10.366667 -3619.0
29-08-2020 242 10.383333 -3595.0
29-08-2020 242 10.400000 -3671.0
29-08-2020 242 10.416667 -3637.0
29-08-2020 242 10.433333 -3525.0
29-08-2020 242 10.450000 -3637.0
29-08-2020 242 10.466667 -3523.0
29-08-2020 242 10.483333 -3564.0
29-08-2020 242 10.500000 -3631.0
29-08-2020 242 10.516667 -3580.0
29-08-2020 242 10.533333 -3561.0
29-08-2020 242 10.550000 -3588.0
29-08-2020 242 10.566667 -3693.0
29-08-2020 242 10.583333 -3609.0
29-08-2020 242 10.600000 -3618.0
29-08-2020 242 10.616667 -3648.0
29-08-2020 242 10.633333 -3569.0
29-08-2020 242 10.650000 -3621.0
29-08-2020 242 10.666667 -3508.0
29-08-2020 242 10.683333 -3605.0
29-08-2020 242 10.700000 -3506.0
29-08-2020 242 10.716667 -3561.0
29-08-2020 242 10.733333 -3507.0
29-08-2020 242 10.750000 -3650.0
29-08-2020 242 10.766667 -3627.0
29-08-2020 242 10.783333 -3556.0
29-08-2020 242 10.800000 -3574.0
29-08-2020 242 10.816667 -3588.0
29-08-2020 242 10.833333 -3572.0
29-08-2020 242 10.850000 -3639.0
29-08-2020 242 10.866667 -3531.0
29-08-2020 242 10.883333 -3551.0
29-08-2020 242 10.900000 -3484.0
29-08-2020 242 10.916667 -3590.0
29-08-2020 242 10.933333 -3561.0
29-08-2020 242 10.950000 -3623.0
29-08-2020 242 10.966667 -3563.0
29-08-2020 242 10.983333 -3365.0
29-08-2020 242 11.000000 -3498.0
29-08-2020 242 11.016667 -3603.0
29-08-2020 242 11.033333 -3711.0
29-08-2020 242 11.050000 -3531.0
29-08-2020 242 11.066667 -3561.0
29-08-2020 242 11.083333 -3592.0
29-08-2020 242 11.100000 -3591.0
29-08-2020 242 11.116667 -3578.0
29-08-2020 242 11.133333 -3424.0
29-08-2020 242 11.150000 -3584.0
29-08-2020 242 11.166667 -3609.0
29-08-2020 242 11.183333 -3574.0
29-08-2020 242 11.200000 -3575.0
29-08-2020 242 11.216667 -3349.0
29-08-2020 242 11.233333 -3411.0
29-08-2020 242 11.250000 -3507.0
29-08-2020 242 11.266667 -3623.0
29-08-2020 242 11.283333 -3496.0
29-08-2020 242 11.300000 -3661.0
29-08-2020 242 11.316667 -3597.0
29-08-2020 242 11.333333 -3545.0
29-08-2020 242 11.350000 -3356.0
29-08-2020 242 11.366667 -3626.0
29-08-2020 242 11.383333 -3603.0
29-08-2020 242 11.400000 -3708.0
29-08-2020 242 11.416667 -3623.0
29-08-2020 242 11.433333 -3678.0
29-08-2020 242 11.450000 -3670.0
29-08-2020 242 11.466667 -3605.0
29-08-2020 242 11.483333 -3625.0
29-08-2020 242 11.500000 -3628.0
29-08-2020 242 11.516667 -3776.0
29-08-2020 242 11.533333 -3510.0
29-08-2020 242 11.550000 -3660.0
29-08-2020 242 11.566667 -3655.0
29-08-2020 242 11.583333 -3658.0
29-08-2020 242 11.600000 -3841.0
29-08-2020 242 11.616667 -3711.0
29-08-2020 242 11.633333 -3688.0
29-08-2020 242 11.650000 -3532.0
29-08-2020 242 11.666667 -3513.0
29-08-2020 242 11.683333 -3625.0
29-08-2020 242 11.700000 -3603.0
29-08-2020 242 11.716667 -3374.0
29-08-2020 242 11.733333 -3575.0
29-08-2020 242 11.750000 -3505.0
29-08-2020 242 11.766667 -3608.0
29-08-2020 242 11.783333 -3580.0
29-08-2020 242 11.800000 -3517.0
29-08-2020 242 11.816667 -3436.0
29-08-2020 242 11.833333 -3549.0
29-08-2020 242 11.850000 -3476.0
29-08-2020 242 11.866667 -3512.0
29-08-2020 242 11.883333 -3659.0
29-08-2020 242 11.900000 -3484.0
29-08-2020 242 11.916667 -3513.0
29-08-2020 242 11.933333 -3456.0
29-08-2020 242 11.950000 -3425.0
29-08-2020 242 11.966667 -3463.0
29-08-2020 242 11.983333 -3275.0
29-08-2020 242 12.000000 -3286.0
29-08-2020 242 12.016667 -3291.0
29-08-2020 242 12.033333 -3387.0
29-08-2020 242 12.050000 -3311.0
29-08-2020 242 12.066667 -3225.0
29-08-2020 242 12.083333 -3430.0
29-08-2020 242 12.100000 -3395.0
29-08-2020 242 12.116667 -3509.0
29-08-2020 242 12.133333 -3514.0
29-08-2020 242 12.150000 -3466.0
29-08-2020 242 12.166667 -3288.0
29-08-2020 242 12.183333 -3328.0
29-08-2020 242 12.200000 -3055.0
29-08-2020 242 12.216667 -3322.0
29-08-2020 242 12.233333 -2975.0
29-08-2020 242 12.250000 -2972.0
29-08-2020 242 12.266667 -2934.0
29-08-2020 242 12.283333 -3105.0
29-08-2020 242 12.300000 -2966.0
29-08-2020 242 12.316667 -3028.0
29-08-2020 242 12.333333 -2808.0
29-08-2020 242 12.350000 -2945.0
29-08-2020 242 12.366667 -3091.0
29-08-2020 242 12.383333 -3052.0
29-08-2020 242 12.400000 -2711.0
29-08-2020 242 12.416667 -3154.0
29-08-2020 242 12.433333 -3102.0
29-08-2020 242 12.450000 -3250.0
29-08-2020 242 12.466667 -3111.0
29-08-2020 242 12.483333 -3234.0
29-08-2020 242 12.500000 -3329.0
29-08-2020 242 12.516667 -3369.0
29-08-2020 242 12.533333 -3361.0
29-08-2020 242 12.550000 -3355.0
29-08-2020 242 12.566667 -3243.0
29-08-2020 242 12.583333 -3275.0
29-08-2020 242 12.600000 -3310.0
29-08-2020 242 12.616667 -3070.0
29-08-2020 242 12.633333 -3293.0
29-08-2020 242 12.650000 -3130.0
