# date day_of_year time_UT signal_power
29-08-2020 242 2.450000 -3481.0
29-08-2020 242 2.466667 -3408.0
29-08-2020 242 2.483333 -3439.0
29-08-2020 242 2.500000 -3345.0
29-08-2020 242 2.516667 -3466.0
29-08-2020 242 2.533333 -3443.0
29-08-2020 242 2.550000 -3464.0
29-08-2020 242 2.566667 -3362.0
29-08-2020 242 2.583333 -3392.0
29-08-2020 242 2.600000 -3429.0
29-08-2020 242 2.616667 -3409.0
29-08-2020 242 2.633333 -3473.0
29-08-2020 242 2.650000 -3439.0
29-08-2020 242 2.666667 -3554.0
29-08-2020 242 2.683333 -3433.0
29-08-2020 242 2.700000 -3474.0
29-08-2020 242 2.716667 -3473.0
29-08-2020 242 2.733333 -3429.0
29-08-2020 242 2.750000 -3205.0
29-08-2020 242 2.766667 -3421.0
29-08-2020 242 2.783333 -3190.0
29-08-2020 242 2.800000 -3400.0
29-08-2020 242 2.816667 -2937.0
29-08-2020 242 2.833333 -2943.0
29-08-2020 242 2.850000 -3500.0
29-08-2020 242 2.866667 -3500.0
29-08-2020 242 2.883333 -3307.0
29-08-2020 242 2.900000 -3249.0
29-08-2020 242 2.916667 -3315.0
29-08-2020 242 2.933333 -3185.0
29-08-2020 242 2.950000 -2994.0
29-08-2020 242 2.966667 -3420.0
29-08-2020 242 2.983333 -3422.0
29-08-2020 242 3.000000 -3395.0
29-08-2020 242 3.016667 -3146.0
29-08-2020 242 3.033333 -3004.0
29-08-2020 242 3.050000 -3307.0
29-08-2020 242 3.066667 -3313.0
29-08-2020 242 3.083333 -3429.0
29-08-2020 242 3.100000 -3501.0
29-08-2020 242 3.116667 -3354.0
29-08-2020 242 3.133333 -3337.0
29-08-2020 242 3.150000 -3525.0
29-08-2020 242 3.166667 -3455.0
29-08-2020 242 3.183333 -3604.0
29-08-2020 242 3.200000 -3203.0
29-08-2020 242 3.216667 -3452.0
29-08-2020 242 3.233333 -3370.0
29-08-2020 242 3.250000 -3188.0
29-08-2020 242 3.266667 -3262.0
29-08-2020 242 3.283333 -3057.0
29-08-2020 242 3.300000 -2989.0
29-08-2020 242 3.316667 -3349.0
29-08-2020 242 3.333333 -3520.0
29-08-2020 242 3.350000 -3416.0
29-08-2020 242 3.366667 -3467.0
29-08-2020 242 3.383333 -3460.0
29-08-2020 242 3.400000 -3422.0
29-08-2020 242 3.416667 -3526.0
29-08-2020 242 3.433333 -3512.0
29-08-2020 242 3.450000 -3461.0
29-08-2020 242 3.466667 -3464.0
29-08-2020 242 3.483333 -3345.0
29-08-2020 242 3.500000 -3458.0
29-08-2020 242 3.516667 -3386.0
29-08-2020 242 3.533333 -3423.0
29-08-2020 242 3.550000 -3416.0
29-08-2020 242 3.566667 -3422.0
29-08-2020 242 3.583333 -3464.0
29-08-2020 242 3.600000 -3505.0
29-08-2020 242 3.616667 -3512.0
29-08-2020 242 3.633333 -3464.0
29-08-2020 242 3.650000 -3517.0
29-08-2020 242 3.666667 -3478.0
29-08-2020 242 3.683333 -3487.0
29-08-2020 242 3.700000 -3510.0
29-08-2020 242 3.716667 -3511.0
29-08-2020 242 3.733333 -3590.0
29-08-2020 242 3.750000 -3494.0
29-08-2020 242 3.766667 -3504.0
29-08-2020 242 3.783333 -3375.0
29-08-2020 242 3.800000 -3523.0
29-08-2020 242 3.816667 -3578.0
29-08-2020 242 3.833333 -3521.0
29-08-2020 242 3.850000 -3588.0
29-08-2020 242 3.866667 -3538.0
29-08-2020 242 3.883333 -3536.0
29-08-2020 242 3.900000 -3536.0
29-08-2020 242 3.916667 -3538.0
29-08-2020 242 3.933333 -3562.0
29-08-2020 242 3.950000 -3526.0
29-08-2020 242 3.966667 -3460.0
29-08-2020 242 3.983333 -3494.0
29-08-2020 242 4.000000 -3407.0
29-08-2020 242 4.016667 -3561.0
29-08-2020 242 4.033333 -3521.0
29-08-2020 242 4.050000 -3532.0
29-08-2020 242 4.066667 -3385.0
29-08-2020 242 4.083333 -3402.0
29-08-2020 242 4.100000 -3484.0
29-08-2020 242 4.116667 -3556.0
29-08-2020 242 4.133333 -3394.0
29-08-2020 242 4.150000 -3561.0
29-08-2020 242 4.166667 -3404.0
29-08-2020 242 4.183333 -3537.0
29-08-2020 242 4.200000 -3516.0
29-08-2020 242 4.216667 -3575.0
29-08-2020 242 4.233333 -3540.0
29-08-2020 242 4.250000 -3427.0
29-08-2020 242 4.266667 -3590.0
29-08-2020 242 4.283333 -3526.0
29-08-2020 242 4.300000 -3540.0
29-08-2020 242 4.316667 -3431.0
29-08-2020 242 4.333333 -3491.0
29-08-2020 242 4.350000 -3315.0
29-08-2020 242 4.366667 -3023.0
29-08-2020 242 4.383333 -3111.0
29-08-2020 242 4.400000 -3277.0
29-08-2020 242 4.416667 -3175.0
29-08-2020 242 4.433333 -3044.0
29-08-2020 242 4.450000 -3217.0
29-08-2020 242 4.466667 -3429.0
29-08-2020 242 4.483333 -3525.0
29-08-2020 242 4.500000 -3361.0
29-08-2020 242 4.516667 -3535.0
29-08-2020 242 4.533333 -3544.0
29-08-2020 242 4.550000 -3446.0
29-08-2020 242 4.566667 -3476.0
29-08-2020 242 4.583333 -3465.0
29-08-2020 242 4.600000 -3443.0
29-08-2020 242 4.616667 -3471.0
29-08-2020 242 4.633333 -3558.0
29-08-2020 242 4.650000 -3560.0
29-08-2020 242 4.666667 -3518.0
29-08-2020 242 4.683333 -3518.0
29-08-2020 242 4.700000 -3542.0
29-08-2020 242 4.716667 -3472.0
29-08-2020 242 4.733333 -3513.0
29-08-2020 242 4.750000 -3443.0
29-08-2020 242 4.766667 -3443.0
29-08-2020 242 4.783333 -3263.0
29-08-2020 242 4.800000 -3401.0
29-08-2020 242 4.816667 -3518.0
29-08-2020 242 4.833333 -3460.0
29-08-2020 242 4.850000 -3515.0
29-08-2020 242 4.866667 -3505.0
29-08-2020 242 4.883333 -3444.0
29-08-2020 242 4.900000 -3502.0
29-08-2020 242 4.916667 -3554.0
29-08-2020 242 4.933333 -3403.0
29-08-2020 242 4.950000 -3487.0
29-08-2020 242 4.966667 -3598.0
29-08-2020 242 4.983333 -3542.0
29-08-2020 242 5.000000 -3556.0
29-08-2020 242 5.016667 -3463.0
29-08-2020 242 5.033333 -3475.0
29-08-2020 242 5.050000 -3399.0
29-08-2020 242 5.066667 -3541.0
29-08-2020 242 5.083333 -3465.0
29-08-2020 242 5.100000 -3561.0
29-08-2020 242 5.116667 -3568.0
29-08-2020 242 5.133333 -3500.0
29-08-2020 242 5.150000 -3274.0
29-08-2020 242 5.166667 -3446.0
29-08-2020 242 5.183333 -2806.0
29-08-2020 242 5.200000 -3551.0
29-08-2020 242 5.216667 -3396.0
29-08-2020 242 5.233333 -3457.0
29-08-2020 242 5.250000 -3484.0
29-08-2020 242 5.266667 -3525.0
29-08-2020 242 5.283333 -3552.0
29-08-2020 242 5.300000 -3484.0
29-08-2020 242 5.316667 -3212.0
29-08-2020 242 5.333333 -3466.0
29-08-2020 242 5.350000 -3376.0
29-08-2020 242 5.366667 -3494.0
29-08-2020 242 5.383333 -3370.0
29-08-2020 242 5.400000 -3437.0
29-08-2020 242 5.416667 -3501.0
29-08-2020 242 5.433333 -3527.0
29-08-2020 242 5.450000 -3526.0
29-08-2020 242 5.466667 -3536.0
29-08-2020 242 5.483333 -3487.0
29-08-2020 242 5.500000 -3438.0
29-08-2020 242 5.516667 -3490.0
29-08-2020 242 5.533333 -3451.0
29-08-2020 242 5.550000 -3121.0
29-08-2020 242 5.566667 -3547.0
29-08-2020 242 5.583333 -3571.0
29-08-2020 242 5.600000 -3448.0
29-08-2020 242 5.616667 -3440.0
29-08-2020 242 5.633333 -3567.0
29-08-2020 242 5.650000 -3554.0
29-08-2020 242 5.666667 -3511.0
29-08-2020 242 5.683333 -3445.0
29-08-2020 242 5.700000 -3517.0
29-08-2020 242 5.716667 -3494.0
29-08-2020 242 5.733333 -3544.0
29-08-2020 242 5.750000 -3536.0
29-08-2020 242 5.766667 -3546.0
29-08-2020 242 5.783333 -3560.0
29-08-2020 242 5.800000 -3492.0
29-08-2020 242 5.816667 -3443.0
29-08-2020 242 5.833333 -3498.0
29-08-2020 242 5.850000 -3552.0
29-08-2020 242 5.866667 -3546.0
29-08-2020 242 5.883333 -3596.0
29-08-2020 242 5.900000 -3603.0
29-08-2020 242 5.916667 -3471.0
29-08-2020 242 5.933333 -3555.0
29-08-2020 242 5.950000 -3549.0
29-08-2020 242 5.966667 -3478.0
29-08-2020 242 5.983333 -3382.0
29-08-2020 242 6.000000 -3578.0
29-08-2020 242 6.016667 -3458.0
29-08-2020 242 6.033333 -3488.0
29-08-2020 242 6.050000 -3407.0
29-08-2020 242 6.066667 -3494.0
29-08-2020 242 6.083333 -3452.0
29-08-2020 242 6.100000 -3438.0
29-08-2020 242 6.116667 -3323.0
29-08-2020 242 6.133333 -2832.0
29-08-2020 242 6.150000 -2904.0
29-08-2020 242 6.166667 -2910.0
29-08-2020 242 6.183333 -2980.0
29-08-2020 242 6.200000 -2843.0
29-08-2020 242 6.216667 -2946.0
29-08-2020 242 6.233333 -3333.0
29-08-2020 242 6.250000 -3266.0
29-08-2020 242 6.266667 -3060.0
29-08-2020 242 6.283333 -3336.0
29-08-2020 242 6.300000 -3383.0
29-08-2020 242 6.316667 -3236.0
29-08-2020 242 6.333333 -3315.0
29-08-2020 242 6.350000 -3199.0
29-08-2020 242 6.366667 -3373.0
29-08-2020 242 6.383333 -3249.0
29-08-2020 242 6.400000 -3388.0
29-08-2020 242 6.416667 -3434.0
29-08-2020 242 6.433333 -3416.0
29-08-2020 242 6.450000 -3423.0
29-08-2020 242 6.466667 -3307.0
29-08-2020 242 6.483333 -3290.0
29-08-2020 242 6.500000 -3381.0
29-08-2020 242 6.516667 -3375.0
29-08-2020 242 6.533333 -3235.0
29-08-2020 242 6.550000 -3285.0
29-08-2020 242 6.566667 -3171.0
29-08-2020 242 6.583333 -3332.0
29-08-2020 242 6.600000 -3464.0
29-08-2020 242 6.616667 -3415.0
29-08-2020 242 6.633333 -3339.0
29-08-2020 242 6.650000 -3353.0
29-08-2020 242 6.666667 -3373.0
29-08-2020 242 6.683333 -3387.0
29-08-2020 242 6.700000 -3409.0
29-08-2020 242 6.716667 -2814.0
29-08-2020 242 6.733333 -3428.0
29-08-2020 242 6.750000 -3412.0
29-08-2020 242 6.766667 -3438.0
29-08-2020 242 6.783333 -3420.0
29-08-2020 242 6.800000 -3357.0
29-08-2020 242 6.816667 -3436.0
29-08-2020 242 6.833333 -3451.0
29-08-2020 242 6.850000 -3471.0
29-08-2020 242 6.866667 -2953.0
29-08-2020 242 6.883333 -3392.0
29-08-2020 242 6.900000 -2003.0
29-08-2020 242 6.916667 -2811.0
29-08-2020 242 6.933333 -2868.0
29-08-2020 242 6.950000 -3074.0
29-08-2020 242 6.966667 -3211.0
29-08-2020 242 6.983333 -3241.0
29-08-2020 242 7.000000 -3205.0
29-08-2020 242 7.016667 -3352.0
29-08-2020 242 7.033333 -2947.0
29-08-2020 242 7.050000 -3237.0
29-08-2020 242 7.066667 -3105.0
29-08-2020 242 7.083333 -3296.0
29-08-2020 242 7.100000 -3317.0
29-08-2020 242 7.116667 -3373.0
29-08-2020 242 7.133333 -3491.0
29-08-2020 242 7.150000 -3376.0
29-08-2020 242 7.166667 -3503.0
29-08-2020 242 7.183333 -3431.0
29-08-2020 242 7.200000 -3461.0
29-08-2020 242 7.216667 -3566.0
29-08-2020 242 7.233333 -3457.0
29-08-2020 242 7.250000 -3424.0
29-08-2020 242 7.266667 -3463.0
29-08-2020 242 7.283333 -3574.0
29-08-2020 242 7.300000 -3455.0
29-08-2020 242 7.316667 -3481.0
29-08-2020 242 7.333333 -3403.0
29-08-2020 242 7.350000 -3384.0
29-08-2020 242 7.366667 -3113.0
29-08-2020 242 7.383333 -2967.0
29-08-2020 242 7.400000 -2998.0
29-08-2020 242 7.416667 -3020.0
29-08-2020 242 7.433333 -2660.0
29-08-2020 242 7.450000 -2978.0
29-08-2020 242 7.466667 -2738.0
29-08-2020 242 7.483333 -2568.0
29-08-2020 242 7.500000 -2930.0
29-08-2020 242 7.516667 -3130.0
29-08-2020 242 7.533333 -3047.0
29-08-2020 242 7.550000 -2957.0
29-08-2020 242 7.566667 -3264.0
29-08-2020 242 7.583333 -3061.0
29-08-2020 242 7.600000 -2814.0
29-08-2020 242 7.616667 -2737.0
29-08-2020 242 7.633333 -2804.0
29-08-2020 242 7.650000 -2648.0
29-08-2020 242 7.666667 -2727.0
29-08-2020 242 7.683333 -2448.0
29-08-2020 242 7.700000 -2807.0
29-08-2020 242 7.716667 -2551.0
29-08-2020 242 7.733333 -2498.0
29-08-2020 242 7.750000 -2785.0
29-08-2020 242 7.766667 -2322.0
29-08-2020 242 7.783333 -2738.0
29-08-2020 242 7.800000 -2655.0
29-08-2020 242 7.816667 -2632.0
29-08-2020 242 7.833333 -1996.0
29-08-2020 242 7.850000 -2369.0
29-08-2020 242 7.866667 -2114.0
29-08-2020 242 7.883333 -1845.0
29-08-2020 242 7.900000 -2034.0
29-08-2020 242 7.916667 -2040.0
29-08-2020 242 7.933333 -2044.0
29-08-2020 242 7.950000 -1548.0
29-08-2020 242 7.966667 -2017.0
29-08-2020 242 7.983333 -1976.0
29-08-2020 242 8.000000 -1588.0
29-08-2020 242 8.016667 -1814.0
29-08-2020 242 8.033333 -1562.0
29-08-2020 242 8.050000 -1629.0
29-08-2020 242 8.066667 -1901.0
29-08-2020 242 8.083333 -1710.0
29-08-2020 242 8.100000 -1848.0
29-08-2020 242 8.116667 -2384.0
29-08-2020 242 8.133333 -2579.0
29-08-2020 242 8.150000 -2325.0
29-08-2020 242 8.166667 -2288.0
29-08-2020 242 8.183333 -2425.0
29-08-2020 242 8.200000 -2499.0
29-08-2020 242 8.216667 -3058.0
29-08-2020 242 8.233333 -3370.0
29-08-2020 242 8.250000 -3539.0
29-08-2020 242 8.266667 -3294.0
29-08-2020 242 8.283333 -3246.0
29-08-2020 242 8.300000 -3206.0
29-08-2020 242 8.316667 -3210.0
29-08-2020 242 8.333333 -3066.0
29-08-2020 242 8.350000 -2987.0
29-08-2020 242 8.366667 -2811.0
29-08-2020 242 8.383333 -2582.0
29-08-2020 242 8.400000 -2521.0
29-08-2020 242 8.416667 -2600.0
29-08-2020 242 8.433333 -2607.0
29-08-2020 242 8.450000 -2686.0
29-08-2020 242 8.466667 -2425.0
29-08-2020 242 8.483333 -2654.0
29-08-2020 242 8.500000 -3125.0
29-08-2020 242 8.516667 -3014.0
29-08-2020 242 8.533333 -3065.0
29-08-2020 242 8.550000 -3318.0
29-08-2020 242 8.566667 -3446.0
29-08-2020 242 8.583333 -3570.0
29-08-2020 242 8.600000 -3474.0
29-08-2020 242 8.616667 -3306.0
29-08-2020 242 8.633333 -3327.0
29-08-2020 242 8.650000 -3582.0
29-08-2020 242 8.666667 -3295.0
29-08-2020 242 8.683333 -3406.0
29-08-2020 242 8.700000 -3483.0
29-08-2020 242 8.716667 -3477.0
29-08-2020 242 8.733333 -3511.0
29-08-2020 242 8.750000 -3207.0
29-08-2020 242 8.766667 -3371.0
29-08-2020 242 8.783333 -3304.0
29-08-2020 242 8.800000 -3346.0
29-08-2020 242 8.816667 -3325.0
29-08-2020 242 8.833333 -3494.0
29-08-2020 242 8.850000 -3423.0
29-08-2020 242 8.866667 -3468.0
29-08-2020 242 8.883333 -2812.0
29-08-2020 242 8.900000 -3354.0
29-08-2020 242 8.916667 -3062.0
29-08-2020 242 8.933333 -3157.0
29-08-2020 242 8.950000 -3165.0
29-08-2020 242 8.966667 -3175.0
29-08-2020 242 8.983333 -3385.0
29-08-2020 242 9.000000 -3069.0
29-08-2020 242 9.016667 -3401.0
29-08-2020 242 9.033333 -3137.0
29-08-2020 242 9.050000 -3225.0
29-08-2020 242 9.066667 -3003.0
29-08-2020 242 9.083333 -3030.0
29-08-2020 242 9.100000 -3050.0
29-08-2020 242 9.116667 -3162.0
29-08-2020 242 9.133333 -3164.0
29-08-2020 242 9.150000 -3466.0
29-08-2020 242 9.166667 -3463.0
29-08-2020 242 9.183333 -3442.0
29-08-2020 242 9.200000 -3516.0
29-08-2020 242 9.216667 -3562.0
29-08-2020 242 9.233333 -3409.0
29-08-2020 242 9.250000 -3527.0
29-08-2020 242 9.266667 -3481.0
29-08-2020 242 9.283333 -3164.0
29-08-2020 242 9.300000 -3359.0
29-08-2020 242 9.316667 -3514.0
29-08-2020 242 9.333333 -3413.0
29-08-2020 242 9.350000 -3521.0
29-08-2020 242 9.366667 -2947.0
29-08-2020 242 9.383333 -2679.0
29-08-2020 242 9.400000 -3411.0
29-08-2020 242 9.416667 -3344.0
29-08-2020 242 9.433333 -3497.0
29-08-2020 242 9.450000 -3499.0
29-08-2020 242 9.466667 -3400.0
29-08-2020 242 9.483333 -3448.0
29-08-2020 242 9.500000 -3300.0
29-08-2020 242 9.516667 -3138.0
29-08-2020 242 9.533333 -2915.0
29-08-2020 242 9.550000 -2740.0
29-08-2020 242 9.566667 -2848.0
29-08-2020 242 9.583333 -3331.0
29-08-2020 242 9.600000 -2971.0
29-08-2020 242 9.616667 -2849.0
29-08-2020 242 9.633333 -2921.0
29-08-2020 242 9.650000 -2476.0
29-08-2020 242 9.666667 -2778.0
29-08-2020 242 9.683333 -2790.0
29-08-2020 242 9.700000 -2968.0
29-08-2020 242 9.716667 -3025.0
29-08-2020 242 9.733333 -2828.0
29-08-2020 242 9.750000 -3021.0
29-08-2020 242 9.766667 -2402.0
29-08-2020 242 9.783333 -2562.0
29-08-2020 242 9.800000 -3100.0
29-08-2020 242 9.816667 -3057.0
29-08-2020 242 9.833333 -2722.0
29-08-2020 242 9.850000 -2912.0
29-08-2020 242 9.866667 -3421.0
29-08-2020 242 9.883333 -3432.0
29-08-2020 242 9.900000 -3412.0
29-08-2020 242 9.916667 -3265.0
29-08-2020 242 9.933333 -3291.0
29-08-2020 242 9.950000 -3344.0
29-08-2020 242 9.966667 -3103.0
29-08-2020 242 9.983333 -3209.0
29-08-2020 242 10.000000 -3117.0
29-08-2020 242 10.016667 -3232.0
29-08-2020 242 10.033333 -3230.0
29-08-2020 242 10.050000 -3443.0
29-08-2020 242 10.066667 -3374.0
29-08-2020 242 10.083333 -2927.0
29-08-2020 242 10.100000 -2870.0
29-08-2020 242 10.116667 -3065.0
29-08-2020 242 10.133333 -3319.0
29-08-2020 242 10.150000 -3378.0
29-08-2020 242 10.166667 -3586.0
29-08-2020 242 10.183333 -3613.0
29-08-2020 242 10.200000 -3964.0
29-08-2020 242 10.216667 -3710.0
29-08-2020 242 10.233333 -3251.0
29-08-2020 242 10.250000 -3414.0
29-08-2020 242 10.266667 -3594.0
29-08-2020 242 10.283333 -3418.0
29-08-2020 242 10.300000 -3290.0
29-08-2020 242 10.316667 -3267.0
29-08-2020 242 10.333333 -3412.0
29-08-2020 242 10.350000 -3301.0
29-08-2020 242 10.366667 -3505.0
29-08-2020 242 10.383333 -3484.0
29-08-2020 242 10.400000 -3428.0
29-08-2020 242 10.416667 -3509.0
29-08-2020 242 10.433333 -3465.0
29-08-2020 242 10.450000 -3525.0
29-08-2020 242 10.466667 -3510.0
29-08-2020 242 10.483333 -3495.0
29-08-2020 242 10.500000 -3400.0
29-08-2020 242 10.516667 -3511.0
29-08-2020 242 10.533333 -3486.0
29-08-2020 242 10.550000 -3484.0
29-08-2020 242 10.566667 -3542.0
29-08-2020 242 10.583333 -3343.0
29-08-2020 242 10.600000 -3329.0
29-08-2020 242 10.616667 -3471.0
29-08-2020 242 10.633333 -3391.0
29-08-2020 242 10.650000 -3454.0
29-08-2020 242 10.666667 -3531.0
29-08-2020 242 10.683333 -3408.0
29-08-2020 242 10.700000 -3433.0
29-08-2020 242 10.716667 -3504.0
29-08-2020 242 10.733333 -3323.0
29-08-2020 242 10.750000 -3506.0
29-08-2020 242 10.766667 -3534.0
29-08-2020 242 10.783333 -3554.0
29-08-2020 242 10.800000 -3399.0
29-08-2020 242 10.816667 -3562.0
29-08-2020 242 10.833333 -3436.0
29-08-2020 242 10.850000 -3486.0
29-08-2020 242 10.866667 -3449.0
29-08-2020 242 10.883333 -3518.0
29-08-2020 242 10.900000 -3489.0
29-08-2020 242 10.916667 -3385.0
29-08-2020 242 10.933333 -3400.0
29-08-2020 242 10.950000 -3415.0
29-08-2020 242 10.966667 -3496.0
29-08-2020 242 10.983333 -3465.0
29-08-2020 242 11.000000 -3410.0
29-08-2020 242 11.016667 -3517.0
29-08-2020 242 11.033333 -3562.0
29-08-2020 242 11.050000 -3537.0
29-08-2020 242 11.066667 -3537.0
29-08-2020 242 11.083333 -3541.0
29-08-2020 242 11.100000 -3291.0
29-08-2020 242 11.116667 -3537.0
29-08-2020 242 11.133333 -3449.0
29-08-2020 242 11.150000 -3485.0
29-08-2020 242 11.166667 -3425.0
29-08-2020 242 11.183333 -3546.0
29-08-2020 242 11.200000 -3447.0
29-08-2020 242 11.216667 -3549.0
29-08-2020 242 11.233333 -3589.0
29-08-2020 242 11.250000 -3511.0
29-08-2020 242 11.266667 -3500.0
29-08-2020 242 11.283333 -3546.0
29-08-2020 242 11.300000 -3541.0
29-08-2020 242 11.316667 -3454.0
29-08-2020 242 11.333333 -3355.0
29-08-2020 242 11.350000 -3476.0
29-08-2020 242 11.366667 -3476.0
29-08-2020 242 11.383333 -3386.0
29-08-2020 242 11.400000 -3400.0
29-08-2020 242 11.416667 -3500.0
29-08-2020 242 11.433333 -3419.0
29-08-2020 242 11.450000 -3295.0
29-08-2020 242 11.466667 -3627.0
29-08-2020 242 11.483333 -3525.0
29-08-2020 242 11.500000 -3538.0
29-08-2020 242 11.516667 -3641.0
29-08-2020 242 11.533333 -3518.0
29-08-2020 242 11.550000 -3514.0
29-08-2020 242 11.566667 -3553.0
29-08-2020 242 11.583333 -3509.0
29-08-2020 242 11.600000 -3765.0
29-08-2020 242 11.616667 -3676.0
29-08-2020 242 11.633333 -3644.0
29-08-2020 242 11.650000 -3464.0
29-08-2020 242 11.666667 -3500.0
29-08-2020 242 11.683333 -3489.0
29-08-2020 242 11.700000 -3537.0
29-08-2020 242 11.716667 -3500.0
29-08-2020 242 11.733333 -3408.0
29-08-2020 242 11.750000 -3501.0
29-08-2020 242 11.766667 -3577.0
29-08-2020 242 11.783333 -3531.0
29-08-2020 242 11.800000 -3425.0
29-08-2020 242 11.816667 -3549.0
29-08-2020 242 11.833333 -3679.0
29-08-2020 242 11.850000 -3573.0
29-08-2020 242 11.866667 -3448.0
29-08-2020 242 11.883333 -3560.0
29-08-2020 242 11.900000 -3374.0
29-08-2020 242 11.916667 -3572.0
29-08-2020 242 11.933333 -3495.0
29-08-2020 242 11.950000 -3367.0
29-08-2020 242 11.966667 -3620.0
29-08-2020 242 11.983333 -3580.0
29-08-2020 242 12.000000 -3425.0
29-08-2020 242 12.016667 -3521.0
29-08-2020 242 12.033333 -3414.0
29-08-2020 242 12.050000 -3227.0
29-08-2020 242 12.066667 -3129.0
29-08-2020 242 12.083333 -3567.0
29-08-2020 242 12.100000 -3449.0
29-08-2020 242 12.116667 -3337.0
29-08-2020 242 12.133333 -3199.0
29-08-2020 242 12.150000 -3299.0
29-08-2020 242 12.166667 -3064.0
29-08-2020 242 12.183333 -2714.0
29-08-2020 242 12.200000 -3120.0
29-08-2020 242 12.216667 -3118.0
29-08-2020 242 12.233333 -2963.0
29-08-2020 242 12.250000 -3138.0
29-08-2020 242 12.266667 -3081.0
29-08-2020 242 12.283333 -3147.0
29-08-2020 242 12.300000 -2995.0
29-08-2020 242 12.316667 -2699.0
29-08-2020 242 12.333333 -3151.0
29-08-2020 242 12.350000 -2975.0
29-08-2020 242 12.366667 -3154.0
29-08-2020 242 12.383333 -2991.0
29-08-2020 242 12.400000 -2673.0
29-08-2020 242 12.416667 -2506.0
29-08-2020 242 12.433333 -2744.0
29-08-2020 242 12.450000 -3163.0
29-08-2020 242 12.466667 -3209.0
29-08-2020 242 12.483333 -3340.0
29-08-2020 242 12.500000 -3152.0
29-08-2020 242 12.516667 -3211.0
29-08-2020 242 12.533333 -3328.0
29-08-2020 242 12.550000 -3355.0
29-08-2020 242 12.566667 -3187.0
29-08-2020 242 12.583333 -3287.0
29-08-2020 242 12.600000 -3197.0
29-08-2020 242 12.616667 -3358.0
29-08-2020 242 12.633333 -3389.0
